tier,reason,name,city,state,shop_type,offers_fitting,reviews,rating,slug,website
2,retailer — website confirms NO fitting/repair mention,Tgw - The GOLF Warehouse,Wichita,KS,Retailer,False,0,4.7,tgw-the-golf-warehouse-wichita-ks,https://www.tgw.com/
2,retailer — website confirms NO fitting/repair mention,Bang A Chain,Lexington,KY,Retailer,False,0,4.7,bang-a-chain-lexington-ky,https://www.bangachain.com/
2,retailer — website confirms NO fitting/repair mention,Disc 'n Dat,Florence,KY,Retailer,False,0,4.9,disc-n-dat-florence-ky,https://therealdiscndat.com/
2,retailer — website confirms NO fitting/repair mention,John's GOLF Shop,Bowling Green,KY,Retailer,False,0,4.6,johns-golf-shop-bowling-green-ky,https://www.indianhills-bgky.com/
2,retailer — website confirms NO fitting/repair mention,Golfballs.com Retail Center,Lafayette,LA,Retailer,False,0,4.5,golfballscom-retail-center-lafayette-la,https://www.golfballs.com/
2,retailer — website confirms NO fitting/repair mention,Guidry GOLF And Sport,Mandeville,LA,Retailer,False,0,5,guidry-golf-and-sport-mandeville-la,https://www.guidrygolfandsport.com/
2,retailer — website confirms NO fitting/repair mention,Louisiana GOLF Institute,Broussard,LA,Retailer,False,0,5,louisiana-golf-institute-broussard-la,https://www.louisianagolfinstitute.com/
2,retailer — website confirms NO fitting/repair mention,Callaway GOLF Co,Chicopee,MA,Retailer,False,0,4,callaway-golf-co-chicopee-ma,https://www.callawaygolf.com/
2,retailer — website confirms NO fitting/repair mention,Dan Berry's GOLF Shop,Gardner,MA,Retailer,False,0,0,dan-berrys-golf-shop-gardner-ma,https://www.facebook.com/DBGolfShop/
2,retailer — website confirms NO fitting/repair mention,Granite Links,Quincy,MA,Retailer,False,0,4.6,granite-links-quincy-ma,https://www.granitelinks.com/
2,retailer — website confirms NO fitting/repair mention,Ponkapoag GOLF Shop,Canton,MA,Retailer,False,0,5,ponkapoag-golf-shop-canton-ma,https://www.mass.gov/locations/ponkapoag-golf-course
2,retailer — website confirms NO fitting/repair mention,R J Shepherd GOLF Co,Whitman,MA,Retailer,False,0,5,r-j-shepherd-golf-co-whitman-ma,https://rjshepherd.com/
2,retailer — website confirms NO fitting/repair mention,Rooney's GOLF Shop,Lakeville,MA,Retailer,False,0,0,rooneys-golf-shop-lakeville-ma,https://www.facebook.com/pg/Rooneys-Golf-Shop-Open-to-public-1446629185358104/about/
2,retailer — website confirms NO fitting/repair mention,Tom Irwin INC,Burlington,MA,Retailer,False,0,4.6,tom-irwin-inc-burlington-ma,https://tomirwin.com/
2,retailer — website confirms NO fitting/repair mention,Whirlaway GOLF Shop,Methuen,MA,Retailer,False,0,4.7,whirlaway-golf-shop-methuen-ma,https://whirlawaygolfshop.com/
2,retailer — website confirms NO fitting/repair mention,Whirlaway Sports Center,Methuen,MA,Retailer,False,0,4.8,whirlaway-sports-center-methuen-ma,https://www.whirlawaysports.com/
2,retailer — website confirms NO fitting/repair mention,Millersville GOLF Shop,Millersville,MD,Retailer,False,0,0,millersville-golf-shop-millersville-md,https://www.powerstik.com/
2,retailer — website confirms NO fitting/repair mention,Severna Park GOLF Center,Arnold,MD,Retailer,False,0,4.3,severna-park-golf-center-arnold-md,https://www.severnaparkgolf.com/
2,retailer — website confirms NO fitting/repair mention,Fogg Brook Resort - GOLF Course,Palmyra,ME,Retailer,False,0,4.5,fogg-brook-resort-golf-course-palmyra-me,https://www.foggbrookresort.com/
2,retailer — website confirms NO fitting/repair mention,Hidden Meadows GOLF Course And Discount PRO Shop,Old Town,ME,Retailer,False,0,3.9,hidden-meadows-golf-course-and-discount-pro-shop-old-town-me,https://www.hiddenmeadowsgolf.com/
2,retailer — website confirms NO fitting/repair mention,King Pine GOLF Company,Portland,ME,Retailer,False,0,4.7,king-pine-golf-company-portland-me,https://www.kingpinegolf.com/
2,retailer — website confirms NO fitting/repair mention,Old Town Trading Post,Old Town,ME,Retailer,False,0,4.8,old-town-trading-post-old-town-me,https://www.oldtowntradingpost.net/
2,retailer — website confirms NO fitting/repair mention,Ski Rack Sports,Bangor,ME,Retailer,False,0,4.6,ski-rack-sports-bangor-me,https://skiracksports.com/
2,retailer — website confirms NO fitting/repair mention,Ace Of Clubs GOLF Company,Wyandotte,MI,Retailer,False,0,4.2,ace-of-clubs-golf-company-wyandotte-mi,https://www.aceofclubsgolfco.com/
2,retailer — website confirms NO fitting/repair mention,Glasby GOLF Schools,Gaylord,MI,Retailer,False,0,5,glasby-golf-schools-gaylord-mi,https://glasbygolfschools.com/
2,retailer — website confirms NO fitting/repair mention,Jordan Young GOLF,Ypsilanti,MI,Retailer,False,0,4.9,jordan-young-golf-ypsilanti-mi,https://www.jordanyounggolf.com/
2,retailer — website confirms NO fitting/repair mention,Kowality GOLF,Superior Township,MI,Retailer,False,0,5,kowality-golf-superior-township-mi,https://www.kowalitygolf.com/
2,retailer — website confirms NO fitting/repair mention,Mast GOLF,Jackson,MI,Retailer,False,0,4.9,mast-golf-jackson-mi,https://www.facebook.com/MastGolf
2,retailer — website confirms NO fitting/repair mention,Measured GOLF,Ann Arbor,MI,Retailer,False,0,4.9,measured-golf-ann-arbor-mi,https://measuredgolf.com/
2,retailer — website confirms NO fitting/repair mention,North Coast GOLF Shop,Traverse City,MI,Retailer,False,0,5,north-coast-golf-shop-traverse-city-mi,https://www.northcoastgolfco.com/
2,retailer — website confirms NO fitting/repair mention,PGA Tour Shop,Detroit,MI,Retailer,False,0,3.8,pga-tour-shop-detroit-mi,https://www.pgatour.com/tournaments/2023/rocket-mortgage-classic/R2023524
2,retailer — website confirms NO fitting/repair mention,Chelsea Pacifica Boutique,Battle Lake,MN,Retailer,False,0,5,chelsea-pacifica-boutique-battle-lake-mn,https://www.chelseapacifica.com/
2,retailer — website confirms NO fitting/repair mention,Dan Simpson GOLF Shop INC,St Louis Park,MN,Retailer,False,0,5,dan-simpson-golf-shop-inc-st-louis-park-mn,https://www.minneapolisgolfclub.com/golf/dan-simpson-20c120.html
2,retailer — website confirms NO fitting/repair mention,GOLF Stix Value Guide,Eden Prairie,MN,Retailer,False,0,5,golf-stix-value-guide-eden-prairie-mn,https://www.golfstixvalueguide.com/
2,retailer — website confirms NO fitting/repair mention,GOLF USA,Eden Prairie,MN,Retailer,False,0,4.9,golf-usa-eden-prairie-mn,https://www.facebook.com/Golf.USA.Eden.Prairie.Minnesota/
2,retailer — website confirms NO fitting/repair mention,Minnesota GOLF & Outdoor,Madelia,MN,Retailer,False,0,4.8,minnesota-golf-outdoor-madelia-mn,https://www.mngolfandoutdoor.com/
2,retailer — website confirms NO fitting/repair mention,Noonan GOLF Co,Minneapolis,MN,Retailer,False,0,0,noonan-golf-co-minneapolis-mn,https://noonangolfco.com/
2,retailer — website confirms NO fitting/repair mention,Power Lodge Brainerd,Brainerd,MN,Retailer,False,0,4.6,power-lodge-brainerd-brainerd-mn,https://www.powerlodgebrainerd.com/
2,retailer — website confirms NO fitting/repair mention,The Preserve At Grand View Lodge,Pequot Lakes,MN,Retailer,False,0,4.2,the-preserve-at-grand-view-lodge-pequot-lakes-mn,https://www.grandviewlodge.com/courses/the-preserve
2,retailer — website confirms NO fitting/repair mention,Wedgewood GOLF,St Louis Park,MN,Retailer,False,0,4.4,wedgewood-golf-st-louis-park-mn,https://wedgewoodgolf.com/
2,retailer — website confirms NO fitting/repair mention,24/7 GOLF Performance,Nixa,MO,Retailer,False,0,5,247-golf-performance-nixa-mo,https://247golfperformance.com/
2,retailer — website confirms NO fitting/repair mention,Sws GOLF Performance,Nixa,MO,Retailer,False,0,5,sws-golf-performance-nixa-mo,https://www.swsgolf.com/
2,retailer — website confirms NO fitting/repair mention,Beech Mountain GOLF Shop,Beech Mountain,NC,Retailer,False,0,4.7,beech-mountain-golf-shop-beech-mountain-nc,https://beechmtn.club/the-course/
2,retailer — website confirms NO fitting/repair mention,"Divots, Inc.",Sanford,NC,Retailer,False,0,5,divots-inc-sanford-nc,https://divotssand.com/index.php/about-us/
2,retailer — website confirms NO fitting/repair mention,Elena's - Womens GOLF And Activewear,Highlands,NC,Retailer,False,0,0,elenas-womens-golf-and-activewear-highlands-nc,https://elenagolf.com/
2,retailer — website confirms NO fitting/repair mention,"Going, Going, Gone!",Durham,NC,Retailer,False,0,3.9,going-going-gone-durham-nc,https://stores.dickssportinggoods.com/nc/durham/4454/?seo=localpack
2,retailer — website confirms NO fitting/repair mention,Knights Play GOLF Center,Apex,NC,Retailer,False,0,4.3,knights-play-golf-center-apex-nc,https://www.knightsplay.com/
2,retailer — website confirms NO fitting/repair mention,Nc GOLF Panel,Greensboro,NC,Retailer,False,0,5,nc-golf-panel-greensboro-nc,https://www.ncgolfpanel.com/
2,retailer — website confirms NO fitting/repair mention,Old GOLF Shop,Pinehurst,NC,Retailer,False,0,4.9,old-golf-shop-pinehurst-nc,https://oldgolfshop.com/
2,retailer — website confirms NO fitting/repair mention,Red Rooster GOLF USA,Holly Springs,NC,Retailer,False,0,4.9,red-rooster-golf-usa-holly-springs-nc,https://redroostergolf.com/
2,retailer — website confirms NO fitting/repair mention,Mcintyre GOLF,Omaha,NE,Retailer,False,0,5,mcintyre-golf-omaha-ne,https://www.mcintyregolf.com/contact
2,retailer — website confirms NO fitting/repair mention,Coach Club,North Hampton,NH,Retailer,False,0,5,coach-club-north-hampton-nh,https://coachclubnh.com/
2,retailer — website confirms NO fitting/repair mention,Five Star GOLF Cars,Laconia,NH,Retailer,False,0,4.8,five-star-golf-cars-laconia-nh,https://www.fivestargolfcars.com/
2,retailer — website confirms NO fitting/repair mention,GOLF Shop At Abenaqui,Rye Beach,NH,Retailer,False,0,5,golf-shop-at-abenaqui-rye-beach-nh,https://www.abenaquicc.com/golf
2,retailer — website confirms NO fitting/repair mention,Live Free & GOLF,Litchfield,NH,Retailer,False,0,0,live-free-golf-litchfield-nh,https://livefreeandgolf.com/
2,retailer — website confirms NO fitting/repair mention,New Hampshire GOLF,Concord,NH,Retailer,False,0,4,new-hampshire-golf-concord-nh,https://www.nhgolf.com/
2,retailer — website confirms NO fitting/repair mention,On Course GOLF Academy,New Durham,NH,Retailer,False,0,5,on-course-golf-academy-new-durham-nh,https://oncourse.golf/
2,retailer — website confirms NO fitting/repair mention,Ash Brook GOLF Course,Scotch Plains,NJ,Retailer,False,0,4,ash-brook-golf-course-scotch-plains-nj,https://www.ashbrookgolfcourse.com/
2,retailer — website confirms NO fitting/repair mention,D1 GOLF Academy,Englewood,NJ,Retailer,False,0,5,d1-golf-academy-englewood-nj,https://www.thegolfnation.com/
2,retailer — website confirms NO fitting/repair mention,Galloping Hill GOLF Course,Kenilworth,NJ,Retailer,False,0,4.4,galloping-hill-golf-course-kenilworth-nj,https://www.gallopinghillgolfcourse.com/
2,retailer — website confirms NO fitting/repair mention,Hyatt Hills GOLF Complex,Clark,NJ,Retailer,False,0,4.3,hyatt-hills-golf-complex-clark-nj,https://www.hyatthills.com/
2,retailer — website confirms NO fitting/repair mention,Jason Blonder - GOLF Lessons Nj,South Plainfield,NJ,Retailer,False,0,4.9,jason-blonder-golf-lessons-nj-south-plainfield-nj,https://www.swingplane.biz/
2,retailer — website confirms NO fitting/repair mention,Louis Castel Nj,Little Ferry,NJ,Retailer,False,0,3.5,louis-castel-nj-little-ferry-nj,https://louiscastelusa.myshopify.com/
2,retailer — website confirms NO fitting/repair mention,Maxs GOLF World,Glendora,NJ,Retailer,False,0,5,maxs-golf-world-glendora-nj,https://www.instagram.com/maxs_golfworld?igsh=MTllbTF5ODN2OWllYg==
2,retailer — website confirms NO fitting/repair mention,Mt Freedom GOLF,Randolph,NJ,Retailer,False,0,4,mt-freedom-golf-randolph-nj,https://www.mtfreedomgolf.com/
2,retailer — website confirms NO fitting/repair mention,Nike Hoboken,Hoboken,NJ,Retailer,False,0,4.2,nike-hoboken-hoboken-nj,https://www.nike.com/retail/s/nike-well-collective-hoboken?cp=84620811901_seo_&y_source=1_NTExNjE4MzgtNzE1LWxvY2F0aW9uLndlYnNpdGU=
2,retailer — website confirms NO fitting/repair mention,Dirty's GOLF Shop,Albuquerque,NM,Retailer,False,0,4.9,dirtys-golf-shop-albuquerque-nm,https://dirtysgolfshop.com/
2,retailer — website confirms NO fitting/repair mention,Masek GOLF Cars Of New Mexico,Albuquerque,NM,Retailer,False,0,4.5,masek-golf-cars-of-new-mexico-albuquerque-nm,https://www.newmexicogolfcars.com/
2,retailer — website confirms NO fitting/repair mention,Aloha GOLF Center Vegas,Las Vegas,NV,Retailer,False,0,4.4,aloha-golf-center-vegas-las-vegas-nv,https://www.alohagolfcenter.net/
2,retailer — website confirms NO fitting/repair mention,D'angelo GOLF Instruction,Carson City,NV,Retailer,False,0,0,dangelo-golf-instruction-carson-city-nv,https://www.dangelogolf.com/
2,retailer — website confirms NO fitting/repair mention,PGA Tour,Reno,NV,Retailer,False,0,3.8,pga-tour-reno-nv,https://www.pgatour.com/
2,retailer — website confirms NO fitting/repair mention,Quick Grips L.l.c.,Mesquite,NV,Retailer,False,0,5,quick-grips-llc-mesquite-nv,https://quickgrips.net/
2,retailer — website confirms NO fitting/repair mention,Reno Tahoe GOLF Academy,Reno,NV,Retailer,False,0,4.9,reno-tahoe-golf-academy-reno-nv,https://www.renotahoegolfacademy.com/
2,retailer — website confirms NO fitting/repair mention,Swingpoint GOLF,Las Vegas,NV,Retailer,False,0,4.5,swingpoint-golf-las-vegas-nv,https://swingpoint.golf/
2,retailer — website confirms NO fitting/repair mention,Actyve GOLF Warehouse,Garden City,NY,Retailer,False,0,4,actyve-golf-warehouse-garden-city-ny,https://www.actyvegolf.com/
2,retailer — website confirms NO fitting/repair mention,Aviator GOLF Center,Brooklyn,NY,Retailer,False,0,3.3,aviator-golf-center-brooklyn-ny,https://aviatorsports.com/golf
2,retailer — website confirms NO fitting/repair mention,Collin Woods GOLF - GOLF Lessons In Nyc,New York,NY,Retailer,False,0,5,collin-woods-golf-golf-lessons-in-nyc-new-york-ny,https://www.collinwoodsgolf.com/
2,retailer — website confirms NO fitting/repair mention,G/fore Supply New York City,New York,NY,Retailer,False,0,4.2,gfore-supply-new-york-city-new-york-ny,https://www.gfore.com/stores/gfore-supply-new-york-ny.html
2,retailer — website confirms NO fitting/repair mention,GOLF Shop At Blue Hill,Pearl River,NY,Retailer,False,0,5,golf-shop-at-blue-hill-pearl-river-ny,https://instagram.com/1924golfshop?igshid=Mzc1MmZhNjY=
2,retailer — website confirms NO fitting/repair mention,Gumtree GOLF & Nature Club,Brooklyn,NY,Retailer,False,0,5,gumtree-golf-nature-club-brooklyn-ny,https://www.gumtreegolfandnature.com/
2,retailer — website confirms NO fitting/repair mention,Nike Battery Park,New York,NY,Retailer,False,0,3.9,nike-battery-park-new-york-ny,https://www.nike.com/?cp=43917854821_seo_&y_source=1_NzM2OTE0OTMtNzE1LWxvY2F0aW9uLndlYnNpdGU=
2,retailer — website confirms NO fitting/repair mention,Nike Factory Store - Staten Island,Staten Island,NY,Retailer,False,0,4.3,nike-factory-store-staten-island-staten-island-ny,https://www.nike.com/retail/s/nike-factory-store-staten-island?cp=84620811901_seo_&y_source=1_MTI4NjE1MjQtNzE1LWxvY2F0aW9uLndlYnNpdGU=
2,retailer — website confirms NO fitting/repair mention,Nike Unite - East New York,Brooklyn,NY,Retailer,False,0,4.3,nike-unite-east-new-york-brooklyn-ny,https://www.nike.com/retail/s/nike-unite-east-new-york?cp=84620811901_seo_&y_source=1_MTg4MjM1MjItNzE1LWxvY2F0aW9uLndlYnNpdGU=
2,retailer — website confirms NO fitting/repair mention,Orvis Ny 5th Avenue,New York,NY,Retailer,False,0,4.5,orvis-ny-5th-avenue-new-york-ny,https://www.orvis.com/newyork
2,retailer — website confirms NO fitting/repair mention,Paragon Sports,New York,NY,Retailer,False,0,4.1,paragon-sports-new-york-ny,https://www.paragonsports.com/
2,retailer — website confirms NO fitting/repair mention,Paris Saint-germain Store 5th Ave,New York,NY,Retailer,False,0,3.7,paris-saint-germain-store-5th-ave-new-york-ny,https://www.lids.com/stores?_s=bm-LIDS-RETAIL-GMB
2,retailer — website confirms NO fitting/repair mention,Puttery,New York,NY,Retailer,False,0,4.6,puttery-new-york-ny,https://www.puttery.com/locations/new-york
2,retailer — website confirms NO fitting/repair mention,Saxon Woods GOLF Shop,Scarsdale,NY,Retailer,False,0,5,saxon-woods-golf-shop-scarsdale-ny,https://www.saxonwoodsgolfshop.com/
2,retailer — website confirms NO fitting/repair mention,Sleepy Hollow GOLF Shop,Briarcliff Manor,NY,Retailer,False,0,0,sleepy-hollow-golf-shop-briarcliff-manor-ny,https://www.sleepyhollowcc.org/
2,retailer — website confirms NO fitting/repair mention,Sportiva GOLF Outlet Nyc,New York,NY,Retailer,False,0,4,sportiva-golf-outlet-nyc-new-york-ny,https://sportivagolfoutlet.com/
2,retailer — website confirms NO fitting/repair mention,Summit GOLF Brands,New York,NY,Retailer,False,0,5,summit-golf-brands-new-york-ny,https://www.summitgolfbrands.com/
2,retailer — website confirms NO fitting/repair mention,Superare Fight Shop,New York,NY,Retailer,False,0,4.7,superare-fight-shop-new-york-ny,https://superareshop.com/
2,retailer — website confirms NO fitting/repair mention,Urban Angler,New York,NY,Retailer,False,0,4.7,urban-angler-new-york-ny,https://www.urbanangler.com/
2,retailer — website confirms NO fitting/repair mention,Wilson - Columbus Circle,New York,NY,Retailer,False,0,4.1,wilson-columbus-circle-new-york-ny,https://www.wilson.com/en-us
2,retailer — website confirms NO fitting/repair mention,Wilson Flagship - Soho,New York,NY,Retailer,False,0,4.1,wilson-flagship-soho-new-york-ny,https://www.wilson.com/en-us/explore/sportswear/the-new-york-flagship-store
2,retailer — website confirms NO fitting/repair mention,Buckeye Performance GOLF,Dublin,OH,Retailer,False,0,3.5,buckeye-performance-golf-dublin-oh,https://www.buckeyeperformancegolf.com/
2,retailer — website confirms NO fitting/repair mention,Cabela's,Columbus,OH,Retailer,False,0,4.3,cabelas-columbus-oh,https://stores.cabelas.com/us/oh/columbus/1650-gemini-pl.html?y_source=1_Mzk4Njc0Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ==
2,retailer — website confirms NO fitting/repair mention,Egelhoff Sports,Columbus,OH,Retailer,False,0,4.8,egelhoff-sports-columbus-oh,https://www.egelhoffsports.com/
2,retailer — website confirms NO fitting/repair mention,Fine Tune GOLF,Wadsworth,OH,Retailer,False,0,0,fine-tune-golf-wadsworth-oh,https://www.finetunegolfing.com/
2,retailer — website confirms NO fitting/repair mention,GOLF Ball Manufacturers,Loudonville,OH,Retailer,False,0,4.7,golf-ball-manufacturers-loudonville-oh,https://anygolfball.com/
2,retailer — website confirms NO fitting/repair mention,Gr GOLF,New Washington,OH,Retailer,False,0,0,gr-golf-new-washington-oh,https://www.grgolf.com/
2,retailer — website confirms NO fitting/repair mention,Marion Country Club,Marion,OH,Retailer,False,0,4.4,marion-country-club-marion-oh,https://www.marioncountryclub.com/
2,retailer — website confirms NO fitting/repair mention,Mega GOLF Center,Batavia,OH,Retailer,False,0,4.6,mega-golf-center-batavia-oh,https://www.megagolfcenteroh.com/
2,retailer — website confirms NO fitting/repair mention,Nike Easton,Columbus,OH,Retailer,False,0,4,nike-easton-columbus-oh,https://www.nike.com/retail/s/nike-well-collective-easton?cp=84620811901_seo_&y_source=1_MjUwNjcwMTItNzE1LWxvY2F0aW9uLndlYnNpdGU=
2,retailer — website confirms NO fitting/repair mention,Renew GOLF Balls,Loudonville,OH,Retailer,False,0,0,renew-golf-balls-loudonville-oh,https://www.renewgolfballs.com/
2,retailer — website confirms NO fitting/repair mention,Rons GOLF Shop,Cincinnati,OH,Retailer,False,0,4.7,rons-golf-shop-cincinnati-oh,https://www.ronsgolfshop.com/
2,retailer — website confirms NO fitting/repair mention,Safari GOLF Club,Powell,OH,Retailer,False,0,4.2,safari-golf-club-powell-oh,https://safarigolf.columbuszoo.org/
2,retailer — website confirms NO fitting/repair mention,Scorecards Unlimited,Columbus,OH,Retailer,False,0,5,scorecards-unlimited-columbus-oh,https://www.scorecardsunlimited.net/
2,retailer — website confirms NO fitting/repair mention,Swing Rx - GOLF Performance,Bellbrook,OH,Retailer,False,0,5,swing-rx-golf-performance-bellbrook-oh,https://swingrxgolf.com/
2,retailer — website confirms NO fitting/repair mention,The GOLF Shop,Napoleon,OH,Retailer,False,0,4.8,the-golf-shop-napoleon-oh,https://thegolfshopnow.com/
2,retailer — website confirms NO fitting/repair mention,The Pro-shop,Westerville,OH,Retailer,False,0,4.8,the-pro-shop-westerville-oh,https://www.westervillegolf.com/
2,retailer — website confirms NO fitting/repair mention,Westerville GOLF Center,Westerville,OH,Retailer,False,0,4.6,westerville-golf-center-westerville-oh,https://www.westervillegolf.com/
2,retailer — website confirms NO fitting/repair mention,Eazy Day GOLF & Vintage,Oklahoma City,OK,Retailer,False,0,5,eazy-day-golf-vintage-oklahoma-city-ok,https://swingeazygolf.com/
2,retailer — website confirms NO fitting/repair mention,Strictly GOLF,Oklahoma City,OK,Retailer,False,0,4.4,strictly-golf-oklahoma-city-ok,https://strictly-used-golf.poi.place/
2,retailer — website confirms NO fitting/repair mention,Hacker GOLF,Portland,OR,Retailer,False,0,5,hacker-golf-portland-or,https://www.hackergolf.com/
2,retailer — website confirms NO fitting/repair mention,Hit It Again GOLF,Salem,OR,Retailer,False,0,5,hit-it-again-golf-salem-or,https://hititagaingolf.com/
2,retailer — website confirms NO fitting/repair mention,Mackenzie GOLF Bags,Beaverton,OR,Retailer,False,0,5,mackenzie-golf-bags-beaverton-or,https://www.mackenziegolfbags.com/
2,retailer — website confirms NO fitting/repair mention,Matchstick GOLF,Portland,OR,Retailer,False,0,5,matchstick-golf-portland-or,https://www.matchstickgolf.com/
2,retailer — website confirms NO fitting/repair mention,Muni Kids,Portland,OR,Retailer,False,0,4,muni-kids-portland-or,https://munikids.com/
2,retailer — website confirms NO fitting/repair mention,Barlettas GOLF Shop INC,Philadelphia,PA,Retailer,False,0,5,barlettas-golf-shop-inc-philadelphia-pa,https://balagolfclub.com/
2,retailer — website confirms NO fitting/repair mention,Forwardgolf,Lafayette Hill,PA,Retailer,False,0,0,forwardgolf-lafayette-hill-pa,https://forwardgolf.com/pages/contact
2,retailer — website confirms NO fitting/repair mention,Freddy Battaglia's Goods,Scranton,PA,Retailer,False,0,4.7,freddy-battaglias-goods-scranton-pa,https://www.battaglias.com/
2,retailer — website confirms NO fitting/repair mention,GOLF Balls Everywhere,Linwood,PA,Retailer,False,0,5,golf-balls-everywhere-linwood-pa,https://www.golfballseverywhere.com/
2,retailer — website confirms NO fitting/repair mention,Global GOLF Events - Tournament Showroom,Doylestown,PA,Retailer,False,0,5,global-golf-events-tournament-showroom-doylestown-pa,https://tournamentshowroom.com/
2,retailer — website confirms NO fitting/repair mention,Inclubgolf Newtown,Newtown,PA,Retailer,False,0,5,inclubgolf-newtown-newtown-pa,https://www.inclubgolf.com/membership-newtown-pennsylvania
2,retailer — website confirms NO fitting/repair mention,Jon Flint GOLF,Horsham,PA,Retailer,False,0,5,jon-flint-golf-horsham-pa,https://jonflintgolf.com/
2,retailer — website confirms NO fitting/repair mention,Paul C. Fischer PRO Shop,Philipsburg,PA,Retailer,False,0,5,paul-c-fischer-pro-shop-philipsburg-pa,https://philipsburgelks.org/pro-shop/
2,retailer — website confirms NO fitting/repair mention,Phila Cricket Club GOLF Shop,Flourtown,PA,Retailer,False,0,4.9,phila-cricket-club-golf-shop-flourtown-pa,https://www.philacricket.com/
2,retailer — website confirms NO fitting/repair mention,Ocean State GOLF Academy,East Providence,RI,Retailer,False,0,5,ocean-state-golf-academy-east-providence-ri,https://oceanstategolfacademy.com/
2,retailer — website confirms NO fitting/repair mention,Rhode Island GOLF Association,Providence,RI,Retailer,False,0,5,rhode-island-golf-association-providence-ri,https://www.rigalinks.org/
2,retailer — website confirms NO fitting/repair mention,Robert Mark GOLF,Pawtucket,RI,Retailer,False,0,2.3,robert-mark-golf-pawtucket-ri,https://www.robertmarkgolf.com/pages/contact
2,retailer — website confirms NO fitting/repair mention,Swingjuice GOLF Shop,Pawtucket,RI,Retailer,False,0,4.7,swingjuice-golf-shop-pawtucket-ri,https://www.swingjuice.com/
2,retailer — website confirms NO fitting/repair mention,Westerly GOLF Services,Westerly,RI,Retailer,False,0,5,westerly-golf-services-westerly-ri,https://www.westerlygolfservices.com/
2,retailer — website confirms NO fitting/repair mention,By Pass GOLF Shop & Driving,Spartanburg,SC,Retailer,False,0,4.8,by-pass-golf-shop-driving-spartanburg-sc,https://295bypassgolf.com/
2,retailer — website confirms NO fitting/repair mention,Elite GOLF Performance,Wando,SC,Retailer,False,0,5,elite-golf-performance-wando-sc,https://elitegolfperformanceusa.com/
2,retailer — website confirms NO fitting/repair mention,Mulligan GOLF Gift Store,North Myrtle Beach,SC,Retailer,False,0,5,mulligan-golf-gift-store-north-myrtle-beach-sc,https://mulliganhooligangolf.com/
2,retailer — website confirms NO fitting/repair mention,Mulligan GOLF Gift Store,Myrtle Beach,SC,Retailer,False,0,5,mulligan-golf-gift-store-myrtle-beach-sc,https://mulliganhooligangolf.com/
2,retailer — website confirms NO fitting/repair mention,Palmetto Leisure,Columbia,SC,Retailer,False,0,4.2,palmetto-leisure-columbia-sc,https://www.palmettoleisure.com/
2,retailer — website confirms NO fitting/repair mention,The Golfhouse,Ladson,SC,Retailer,False,0,4.9,the-golfhouse-ladson-sc,https://www.golfhousesc.com/
2,retailer — website confirms NO fitting/repair mention,Dakota Sports,Sioux Falls,SD,Retailer,False,0,4.6,dakota-sports-sioux-falls-sd,https://dakotasportsonline.com/
2,retailer — website confirms NO fitting/repair mention,Midwest Disc Supply,Sioux Falls,SD,Retailer,False,0,5,midwest-disc-supply-sioux-falls-sd,https://www.facebook.com/MidwestDiscSupply
2,retailer — website confirms NO fitting/repair mention,Sanford International,Sioux Falls,SD,Retailer,False,0,5,sanford-international-sioux-falls-sd,https://sanfordinternational.com/
2,retailer — website confirms NO fitting/repair mention,South Dakota Outdoor Shop,Custer,SD,Retailer,False,0,5,south-dakota-outdoor-shop-custer-sd,https://southdakotaoutdoorshop.com/
2,retailer — website confirms NO fitting/repair mention,"""we Buy Golf""",Chattanooga,TN,Retailer,False,0,4.5,we-buy-golf-chattanooga-tn,https://www.mikesgolfshop.com/
2,retailer — website confirms NO fitting/repair mention,Brad Redding GOLF Instruction,Powell,TN,Retailer,False,0,5,brad-redding-golf-instruction-powell-tn,https://www.bradreddinggolf.com/
2,retailer — website confirms NO fitting/repair mention,First Tee Of Tennessee - Chattanooga Region,Chattanooga,TN,Retailer,False,0,5,first-tee-of-tennessee-chattanooga-region-chattanooga-tn,https://firstteetennessee.org/
2,retailer — website confirms NO fitting/repair mention,GOLF Ball Factory Outlet,Maryville,TN,Retailer,False,0,4.8,golf-ball-factory-outlet-maryville-tn,https://golfballfactoryoutlet.com/pages/contact-us
2,retailer — website confirms NO fitting/repair mention,GOLF House Tennessee,Franklin,TN,Retailer,False,0,4.8,golf-house-tennessee-franklin-tn,https://www.tngolf.org/learning-center-3548.html
2,retailer — website confirms NO fitting/repair mention,GOLF Unlimited,Kingsport,TN,Retailer,False,0,4.4,golf-unlimited-kingsport-tn,https://www.golfunlimitedkingsport.com/
2,retailer — website confirms NO fitting/repair mention,Matt Walter GOLF,Murfreesboro,TN,Retailer,False,0,5,matt-walter-golf-murfreesboro-tn,https://mattwaltergolf.com/
2,retailer — website confirms NO fitting/repair mention,Premium GOLF Shirts,Murfreesboro,TN,Retailer,False,0,0,premium-golf-shirts-murfreesboro-tn,https://www.premiumgolfshirts.com/
2,retailer — website confirms NO fitting/repair mention,The Learning Center GOLF,Goodlettsville,TN,Retailer,False,0,5,the-learning-center-golf-goodlettsville-tn,https://www.thelearningcentergolf.com/
