name,shop_type,primary_service,is_chain,phone,website,street,city,state,state_code,postal_code,latitude,longitude,time_zone,rating,rating_tier,reviews,photos_count,has_photos,verified,location_link,services,num_services,offers_fitting,fitting_environment,public_fitting,working_hours,open_on_weekends,business_status,outreach_ready,services_source,query,area_service,owner_title,about,enrichment_status
PRO GOLF Discount,Clubfitter,Club Fitting,False,(662) 844-9233,https://progolftupelo.com/,119 S Industrial Rd,Tupelo,Mississippi,MS,38801,34.2546059,-88.7195385,America/Chicago,4.9,Top Rated,0,6,True,True,"https://www.google.com/maps/place/Pro+Golf+Discount/@34.2546059,-88.7195385,14z/data=!4m8!1m2!2m1!1sPro+Golf+Discount!3m4!1s0x88874c181cc0b25f:0x5b7b35f96995531d!8m2!3d34.2546059!4d-88.7195385",Club Fitting | Club Repair | Launch Monitor | Golf Simulator | Retail / Pro Shop | Shaft & Grip Sales,6,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Mississippi,False,Pro Golf Discount,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Mitchell GOLF,Clubfitter,Club Fitting,False,(406) 245-8691,https://www.mitchellgolfmt.com/,3007 Montana Ave,Billings,Montana,MT,59101,45.7800682,-108.5080264,America/Denver,4.7,Top Rated,0,12,True,True,"https://www.google.com/maps/place/Mitchell+Golf/@45.780068199999995,-108.50802639999999,14z/data=!4m8!1m2!2m1!1sMitchell+Golf!3m4!1s0x53487b36cd61bd13:0x887bf5600fb46509!8m2!3d45.780068199999995!4d-108.50802639999999",Club Fitting | Club Repair | Custom Club Building | Golf Lessons | Golf Simulator | Retail / Pro Shop,6,True,Indoor,True,"{""Wednesday"": [""9AM-6:30PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Montana,False,Mitchell Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
The Tee Box,Clubfitter,Club Fitting,False,(406) 256-8269,https://theteeboxmt.com/,2829 King Ave W Unit C,Billings,Montana,MT,59102,45.7569808,-108.5849075,America/Denver,4.3,Highly Rated,0,7,True,True,"https://www.google.com/maps/place/The+Tee+Box/@45.7569808,-108.5849075,14z/data=!4m8!1m2!2m1!1sThe+Tee+Box!3m4!1s0x534862d67fb105e1:0x956ea45a8f599119!8m2!3d45.7569808!4d-108.5849075",Club Fitting | Golf Lessons | Retail / Pro Shop | Shaft & Grip Sales,4,True,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Montana,False,The Tee Box,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Pure Shot GOLF & Custom Fitting,Clubfitter,Club Fitting,False,(406) 577-2681,https://www.pureshotgolfmt.com/,80 Willow Peak Dr suite b,Bozeman,Montana,MT,59718,45.66958229999999,-111.1354141,America/Denver,4.3,Highly Rated,0,10,True,True,"https://www.google.com/maps/place/Pure+Shot+Golf+%26+Custom+Fitting/@45.669582299999995,-111.13541409999999,14z/data=!4m8!1m2!2m1!1sPure+Shot+Golf+%26+Custom+Fitting!3m4!1s0x53454fe2ff556eb1:0xa191e526d0cc05cb!8m2!3d45.669582299999995!4d-111.13541409999999",Club Fitting | Club Repair | Golf Simulator | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""10AM-7PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Montana,False,Pure Shot Golf & Custom Fitting,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Rocky Mountain GOLF Company,Clubfitter,Club Fitting,False,(406) 924-6085,https://rockymountaingolfcompany.com/,96 Laura Louise Ln Unit#15,Bozeman,Montana,MT,59718,45.7013931,-111.1861952,America/Denver,5.0,Top Rated,0,89,True,True,"https://www.google.com/maps/place/Rocky+Mountain+Golf+Company/@45.7013931,-111.1861952,14z/data=!4m8!1m2!2m1!1sRocky+Mountain+Golf+Company!3m4!1s0x534549d880994ca5:0xa7b686cf1e0be03f!8m2!3d45.7013931!4d-111.1861952",Club Fitting | Launch Monitor | Golf Simulator | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""8AM-9PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Montana,False,Rocky Mountain Golf Company,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Last Best GOLF Company,Clubfitter,Club Fitting,False,(406) 304-9892,https://www.lastbestgolfco.com/,517 S Orange St,Missoula,Montana,MT,59801,46.8665732,-114.0038523,America/Denver,5.0,Top Rated,0,5,True,True,"https://www.google.com/maps/place/Last+Best+Golf+Company/@46.8665732,-114.00385229999999,14z/data=!4m8!1m2!2m1!1sLast+Best+Golf+Company!3m4!1s0x535c2d512da597e3:0x9703afafbc5bd1bb!8m2!3d46.8665732!4d-114.00385229999999",Club Fitting | Club Repair | Retail / Pro Shop,3,True,Indoor,True,"{""Wednesday"": [""11AM-8PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Montana,False,Last Best Golf Company,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Robert's GOLF Shop,Retailer,Club Repair,False,(910) 944-2757,https://robertsgolf.com/,1310 N Sandhills Blvd,Aberdeen,North Carolina,NC,28315,35.1503384,-79.4175601,America/New_York,4.7,Top Rated,0,14,True,True,"https://www.google.com/maps/place/Robert%27s+Golf+Shop/@35.150338399999995,-79.4175601,14z/data=!4m8!1m2!2m1!1sRobert%27s+Golf+Shop!3m4!1s0x8854b4fc7accff05:0x3581c10fcd147417!8m2!3d35.150338399999995!4d-79.4175601",Club Repair | Custom Club Building | Club Rentals | Retail / Pro Shop | Shaft & Grip Sales,5,False,Indoor,True,"{""Wednesday"": [""8:30AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Robert's Golf Shop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Knights Play GOLF Center,Retailer,Golf Retail,False,(919) 303-4653,https://www.knightsplay.com/,2512 Ten-Ten Rd,Apex,North Carolina,NC,27539,35.7128929,-78.8120809,America/New_York,4.3,Highly Rated,0,580,True,True,"https://www.google.com/maps/place/Knights+Play+Golf+Center/@35.7128929,-78.8120809,14z/data=!4m8!1m2!2m1!1sKnights+Play+Golf+Center!3m4!1s0x89ac8d1421a67b93:0x2acfbf778bafeb97!8m2!3d35.7128929!4d-78.8120809",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""8AM-9PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Knights Play Golf Center,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Beech Mountain GOLF Shop,Retailer,Golf Retail,False,(828) 387-2372,https://beechmtn.club/the-course/,112 Club House Rd,Beech Mountain,North Carolina,NC,28604,36.2156562,-81.88732139999999,America/New_York,4.7,Top Rated,0,90,True,False,"https://www.google.com/maps/place/Beech+Mountain+Golf+Shop/@36.2156562,-81.88732139999999,14z/data=!4m8!1m2!2m1!1sBeech+Mountain+Golf+Shop!3m4!1s0x88508cdd64c0dfbf:0xfccd605f6c2e5818!8m2!3d36.2156562!4d-81.88732139999999",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""7AM-5PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop North Carolina,False,Beech Mountain Golf Shop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Club Shop Peanuts & GOLF,Retailer,Club Repair,False,(828) 963-5268,https://www.peanutsandgolf.com/,8931 NC-105 South,Boone,North Carolina,NC,28607,36.1578433,-81.7704321,America/New_York,4.3,Highly Rated,0,57,True,True,"https://www.google.com/maps/place/Club+Shop+Peanuts+%26+Golf/@36.157843299999996,-81.7704321,14z/data=!4m8!1m2!2m1!1sClub+Shop+Peanuts+%26+Golf!3m4!1s0x8850f1fc8861181b:0x47b9212bbba9e43e!8m2!3d36.157843299999996!4d-81.7704321",Club Repair | Shaft & Grip Sales | Retail / Pro Shop | Trade-In / Used Clubs,4,False,Indoor,True,"{""Wednesday"": [""9AM-4PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop North Carolina,False,Club Shop Peanuts & Golf,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",
Hunt GOLF,Clubfitter,Club Fitting,False,(336) 524-6686,https://sites.google.com/view/huntgolfshop,2452 Tribek Ct,Burlington,North Carolina,NC,27215,36.0795256,-79.4795214,America/New_York,4.7,Top Rated,0,6,True,True,"https://www.google.com/maps/place/Hunt+Golf/@36.0795256,-79.4795214,14z/data=!4m8!1m2!2m1!1sHunt+Golf!3m4!1s0x89acd4181285a56d:0x6695ec342a84df5!8m2!3d36.0795256!4d-79.4795214",Club Fitting | Club Repair | Retail / Pro Shop,3,True,Indoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Hunt Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
Carl Beaman GOLF Shop,Clubfitter,Club Fitting,False,(252) 393-8111,https://starhillgolfclub.com/about/,202 Club House Dr,Cape Carteret,North Carolina,NC,28584,34.7020902,-77.0633462,America/New_York,0.0,Unrated,0,2,True,True,"https://www.google.com/maps/place/Carl+Beaman+Golf+Shop/@34.7020902,-77.0633462,14z/data=!4m8!1m2!2m1!1sCarl+Beaman+Golf+Shop!3m4!1s0x89a8e5533d745ff5:0x638e1d6a0bfcd826!8m2!3d34.7020902!4d-77.0633462",Club Fitting | Retail / Pro Shop,2,True,Indoor,True,"{""Wednesday"": [""8AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Carl Beaman Golf Shop,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",
Club Guy GOLF,Clubfitter,Club Fitting,False,(919) 387-4888,https://www.clubguygolf.com/,11301 Penny Rd E,Cary,North Carolina,NC,27518,35.7139789,-78.80872629999999,America/New_York,4.9,Top Rated,0,33,True,True,"https://www.google.com/maps/place/Club+Guy+Golf/@35.7139789,-78.80872629999999,14z/data=!4m8!1m2!2m1!1sClub+Guy+Golf!3m4!1s0x89ac8d16c1a80835:0x210446bf7168d3b9!8m2!3d35.7139789!4d-78.80872629999999",Club Fitting | Club Repair | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,6,True,Indoor,True,"{""Wednesday"": [""Closed""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Club Guy Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Carolina GOLF Manufacturing,Clubfitter,Club Fitting,False,(704) 563-0897,https://carolinagolfmanufacturing.com/,2917 Central Ave B,Charlotte,North Carolina,NC,28205,35.2184439,-80.79480099999999,America/New_York,4.9,Top Rated,0,8,True,False,"https://www.google.com/maps/place/Carolina+Golf+Manufacturing/@35.2184439,-80.79480099999999,14z/data=!4m8!1m2!2m1!1sCarolina+Golf+Manufacturing!3m4!1s0x88541ff68cddea2f:0xbea9cc8232446aea!8m2!3d35.2184439!4d-80.79480099999999",Club Fitting | Club Repair | Retail / Pro Shop | Shaft & Grip Sales,4,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Carolina Golf Manufacturing,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": false}}",
Leatherman GOLF Learning Center,Driving Range,Driving Range,False,(704) 527-1123,https://www.leathermangolf.com/,5845 S Tryon St,Charlotte,North Carolina,NC,28217,35.1681271,-80.9054017,America/New_York,4.6,Highly Rated,0,61,True,True,"https://www.google.com/maps/place/Leatherman+Golf+Learning+Center/@35.1681271,-80.9054017,14z/data=!4m8!1m2!2m1!1sLeatherman+Golf+Learning+Center!3m4!1s0x88569931e96abc33:0x6b1ef4e0aff43e82!8m2!3d35.1681271!4d-80.9054017",,0,False,Outdoor,True,"{""Wednesday"": [""10AM-8:30PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Leatherman Golf Learning Center,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",unknown
PXG Charlotte,Clubfitter,Club Fitting,False,(980) 308-9998,https://www.pxg.com/pages/golf-stores/pxg-charlotte,7101 MacFarlane Blvd Suite 103,Charlotte,North Carolina,NC,28262,35.2862207,-80.76941649999999,America/New_York,4.8,Top Rated,0,55,True,True,"https://www.google.com/maps/place/PXG+Charlotte/@35.2862207,-80.76941649999999,14z/data=!4m8!1m2!2m1!1sPXG+Charlotte!3m4!1s0x88541f347eedbbb1:0xf369be7df4e1966d!8m2!3d35.2862207!4d-80.76941649999999",Club Fitting | Launch Monitor | Golf Simulator | Retail / Pro Shop | Shaft & Grip Sales,5,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,PXG Charlotte,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Other"": {""Identifies as veteran-owned"": true}}",
Elevate GOLF Performance Center,Clubfitter,Club Fitting,False,(704) 512-9284,https://www.elevategolfperformancecenter.com/,10421 Bailey Rd A,Cornelius,North Carolina,NC,28031,35.4570767,-80.8588147,America/New_York,4.8,Top Rated,0,6,True,True,"https://www.google.com/maps/place/Elevate+Golf+Performance+Center/@35.4570767,-80.8588147,14z/data=!4m8!1m2!2m1!1sElevate+Golf+Performance+Center!3m4!1s0x8856a98297bbefb7:0x142fe8cca24e7184!8m2!3d35.4570767!4d-80.8588147",Club Fitting | Custom Club Building | Launch Monitor | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""8AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Elevate Golf Performance Center,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Brad Clayton's Puzzleduck GOLF,Instruction,Golf Instruction,False,(919) 691-2330,https://puzzleduckgolf.com/,253 Country Club Dr,Durham,North Carolina,NC,27712,36.0693012,-78.9685804,America/New_York,5.0,Top Rated,0,57,True,True,"https://www.google.com/maps/place/Brad+Clayton%27s+PuzzleDuck+Golf/@36.0693012,-78.9685804,14z/data=!4m8!1m2!2m1!1sBrad+Clayton%27s+PuzzleDuck+Golf!3m4!1s0x89ace1b2299f6fe7:0x15e5289b479d04ad!8m2!3d36.0693012!4d-78.9685804",Golf Lessons,1,False,Unknown,True,"{""Wednesday"": [""6AM-9PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Brad Clayton's PuzzleDuck Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Assistive hearing loop"": false}}",
Dick's House Of Sport,Clubfitter,Club Fitting,False,(919) 213-4774,https://stores.dickssportinggoods.com/nc/durham/1607/?seo=localpack,6930 Fayetteville Rd,Durham,North Carolina,NC,27713,35.9057237,-78.94138939999999,America/New_York,4.0,Well Reviewed,0,90,True,True,"https://www.google.com/maps/place/DICK%27S+House+of+Sport/@35.905723699999996,-78.94138939999999,14z/data=!4m8!1m2!2m1!1sDICK%27S+House+of+Sport!3m4!1s0x89ace90014e00745:0x1175a71fa858491!8m2!3d35.905723699999996!4d-78.94138939999999",Club Fitting | Club Repair | Golf Lessons | Golf Simulator | Launch Monitor | Shaft & Grip Sales | Retail / Pro Shop,7,True,Indoor,True,"{""Wednesday"": [""9AM-9PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop North Carolina,False,DICK'S House of Sport,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
"Going, Going, Gone!",Retailer,Golf Retail,False,(919) 493-9884,https://stores.dickssportinggoods.com/nc/durham/4454/?seo=localpack,5422 New Hope Commons Dr,Durham,North Carolina,NC,27707,35.9567488,-78.9956898,America/New_York,3.9,Well Reviewed,0,152,True,True,"https://www.google.com/maps/place/Going%2C+Going%2C+Gone%21/@35.9567488,-78.9956898,14z/data=!4m8!1m2!2m1!1sGoing%2C+Going%2C+Gone%21!3m4!1s0x89ace7be4ae35a7d:0x51fd3b7196c38168!8m2!3d35.9567488!4d-78.9956898",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""10AM-9PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop North Carolina,False,"Going, Going, Gone!","{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",enriched
Operation 36 Hq GOLF Academy - King's Grant,Instruction,Golf Instruction,False,(318) 381-3605,https://igrowgolf.com/,347 Shawcroft Rd,Fayetteville,North Carolina,NC,28311,35.1449874,-78.88165339999999,America/New_York,5.0,Top Rated,0,3,True,False,"https://www.google.com/maps/place/Operation+36+HQ+Golf+Academy+-+King%27s+Grant/@35.1449874,-78.88165339999999,14z/data=!4m8!1m2!2m1!1sOperation+36+HQ+Golf+Academy+-+King%27s+Grant!3m4!1s0x89ab6fb7f6c7abb3:0x62166359d73f7b6c!8m2!3d35.1449874!4d-78.88165339999999",Golf Lessons | Launch Monitor,2,False,Unknown,True,"{""Wednesday"": [""9AM-7PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Operation 36 HQ Golf Academy - King's Grant,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Flat Rock GOLF,Clubfitter,Club Fitting,False,(864) 607-4252,https://www.flatrockgolf.com/,660 Ballenger Rd,Flat Rock,North Carolina,NC,28731,35.3047365,-82.4020323,America/New_York,0.0,Unrated,0,5,True,True,"https://www.google.com/maps/place/Flat+Rock+Golf+%28Formerly+Pro-Fit+Golf%29/@35.3047365,-82.4020323,14z/data=!4m8!1m2!2m1!1sFlat+Rock+Golf+%28Formerly+Pro-Fit+Golf%29!3m4!1s0x8859c2c783eb9993:0x80af19f08620680d!8m2!3d35.3047365!4d-82.4020323",Club Fitting | Club Repair | Custom Club Building | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,6,True,Indoor,True,"{""Wednesday"": [""10AM-4PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Flat Rock Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Mike Sullivan GOLF School,Instruction,Golf Instruction,False,(919) 389-8786,https://www.sullivangolf.net/,2311 Timber Dr,Garner,North Carolina,NC,27529,35.701698,-78.64119339999999,America/New_York,5.0,Top Rated,0,57,True,True,"https://www.google.com/maps/place/Mike+Sullivan+Golf+School/@35.701698,-78.64119339999999,14z/data=!4m8!1m2!2m1!1sMike+Sullivan+Golf+School!3m4!1s0x89ac8a99f0b1ac2f:0xb17fe16cb37027d1!8m2!3d35.701698!4d-78.64119339999999",Golf Lessons,1,False,Unknown,True,"{""Wednesday"": [""8AM-10PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Mike Sullivan Golf School,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
First Tee GOLF Shop,Golf Course / Pro Shop,Club Fitting,False,(919) 778-7963,https://www.firstteegolfshop.com/,508 N Spence Ave C,Goldsboro,North Carolina,NC,27534,35.3777571,-77.9468933,America/New_York,4.9,Top Rated,0,29,True,True,"https://www.google.com/maps/place/First+Tee+Golf+Shop/@35.3777571,-77.9468933,14z/data=!4m8!1m2!2m1!1sFirst+Tee+Golf+Shop!3m4!1s0x89ac01ea48d8050d:0x4ade0057b6e69e24!8m2!3d35.3777571!4d-77.9468933",Club Fitting | Launch Monitor | Retail / Pro Shop,3,True,Outdoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,First Tee Golf Shop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
GOLF Gem,Clubfitter,Club Fitting,False,(336) 303-0005,https://www.golfgemz.com/,4600 Forest Oaks Dr,Greensboro,North Carolina,NC,27406,35.992269,-79.7073096,America/New_York,5.0,Top Rated,0,44,True,True,"https://www.google.com/maps/place/Golf+Gem/@35.992269,-79.7073096,14z/data=!4m8!1m2!2m1!1sGolf+Gem!3m4!1s0x88533d6f0d7f6c15:0xb72acd57297df669!8m2!3d35.992269!4d-79.7073096",Club Fitting | Golf Lessons | Retail / Pro Shop,3,True,Indoor,True,"{""Wednesday"": [""8AM-7PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Golf Gem,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Kelly's GOLF,Clubfitter,Club Fitting,False,(336) 540-1452,https://www.kellysgolf.com/,2616 Lawndale Dr,Greensboro,North Carolina,NC,27408,36.1043663,-79.8186721,America/New_York,4.8,Top Rated,0,9,True,True,"https://www.google.com/maps/place/KELLY%27S+GOLF/@36.104366299999995,-79.8186721,14z/data=!4m8!1m2!2m1!1sKELLY%27S+GOLF!3m4!1s0x88531ea4b27a0b85:0x94248895c8055308!8m2!3d36.104366299999995!4d-79.8186721",Club Fitting | Club Repair | Custom Club Building | Retail / Pro Shop | Shaft & Grip Sales,5,True,Indoor,True,"{""Wednesday"": [""10AM-3PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,KELLY'S GOLF,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Nc GOLF Panel,Retailer,Golf Retail,False,(336) 509-8886,https://www.ncgolfpanel.com/,10 Hastings Cir,Greensboro,North Carolina,NC,27406,35.9903375,-79.71118539999999,America/New_York,5.0,Top Rated,0,1,True,False,"https://www.google.com/maps/place/NC+Golf+Panel/@35.990337499999995,-79.71118539999999,14z/data=!4m8!1m2!2m1!1sNC+Golf+Panel!3m4!1s0x88533d339009aaab:0x7e010b506f24a779!8m2!3d35.990337499999995!4d-79.71118539999999",Shaft & Grip Sales | Retail / Pro Shop,2,False,Indoor,True,,False,OPERATIONAL,True,recrawled,independent clubmaker North Carolina,False,NC Golf Panel,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Carolina Coastal GOLF Instruction,Instruction,Golf Instruction,False,(910) 270-1978,https://www.carolinacoastalgolfinstruction.com/location,107 Links Ct,Hampstead,North Carolina,NC,28443,34.4044573,-77.7055468,America/New_York,0.0,Unrated,0,1,True,False,"https://www.google.com/maps/place/Carolina+Coastal+Golf+Instruction/@34.4044573,-77.7055468,14z/data=!4m8!1m2!2m1!1sCarolina+Coastal+Golf+Instruction!3m4!1s0x89a99064a3f00001:0x35d862f63656072b!8m2!3d34.4044573!4d-77.7055468",Golf Lessons,1,False,Unknown,True,,False,OPERATIONAL,True,recrawled,custom club fitting North Carolina,False,Carolina Coastal Golf Instruction,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Tour Truck GOLF,Clubfitter,Club Fitting,False,(828) 855-2993,https://tourtruck.golf/,2716 N Center St,Hickory,North Carolina,NC,28601,35.7671767,-81.3312614,America/New_York,5.0,Top Rated,0,16,True,True,"https://www.google.com/maps/place/Tour+Truck+Golf/@35.7671767,-81.3312614,14z/data=!4m8!1m2!2m1!1sTour+Truck+Golf!3m4!1s0x88513194ea084b5b:0x378377fa3d60af20!8m2!3d35.7671767!4d-81.3312614",Club Fitting | Club Repair | Golf Lessons | Launch Monitor | Golf Simulator | Retail / Pro Shop | Shaft & Grip Sales,7,True,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker North Carolina,False,Tour Truck Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Elena's - Womens GOLF And Activewear,Retailer,Golf Retail,False,(828) 533-9954,https://elenagolf.com/,381 Main St,Highlands,North Carolina,NC,28741,35.0545434,-83.19622609999999,America/New_York,0.0,Unrated,0,1,True,False,"https://www.google.com/maps/place/Elena%27s+-+Womens+Golf+and+Activewear/@35.0545434,-83.19622609999999,14z/data=!4m8!1m2!2m1!1sElena%27s+-+Womens+Golf+and+Activewear!3m4!1s0x88591e459d9aaaab:0xb0c22462d45e6bf4!8m2!3d35.0545434!4d-83.19622609999999",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""10AM-5PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop North Carolina,False,Elena's - Womens Golf and Activewear,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Andrew Kiger GOLF,Instruction,Golf Instruction,False,(919) 449-4274,https://www.andrewkiger.com/,2004 Green Oaks Pkwy,Holly Springs,North Carolina,NC,27540,35.6722833,-78.8772281,America/New_York,5.0,Top Rated,0,11,True,True,"https://www.google.com/maps/place/Andrew+Kiger+Golf/@35.6722833,-78.8772281,14z/data=!4m8!1m2!2m1!1sAndrew+Kiger+Golf!3m4!1s0x89ac93f369c72711:0x883cb7d5e4ed093e!8m2!3d35.6722833!4d-78.8772281",,0,False,Unknown,True,"{""Wednesday"": [""8AM-7PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Andrew Kiger Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",failed
Red Rooster GOLF USA,Retailer,Golf Retail,False,(984) 305-3939,https://redroostergolf.com/,1309 New Hill Rd Unit 105,Holly Springs,North Carolina,NC,27540,35.6608278,-78.8544623,America/New_York,4.9,Top Rated,0,480,True,True,"https://www.google.com/maps/place/Red+Rooster+Golf+USA/@35.6608278,-78.8544623,14z/data=!4m8!1m2!2m1!1sRed+Rooster+Golf+USA!3m4!1s0x6129007a52f03947:0x1ce76cf4bc5b5b33!8m2!3d35.6608278!4d-78.8544623",Retail / Pro Shop,1,False,Indoor,True,,False,OPERATIONAL,True,crawled,boutique golf shop North Carolina,False,Red Rooster Golf USA,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Tee Time GOLF Shop,Retailer,Golf Retail,False,(336) 835-1107,https://www.teetimegs.com/,557 Winston Rd,Jonesville,North Carolina,NC,28642,36.2405222,-80.83271239999999,America/New_York,4.8,Top Rated,0,13,True,True,"https://www.google.com/maps/place/Tee+Time+Golf+Shop/@36.2405222,-80.83271239999999,14z/data=!4m8!1m2!2m1!1sTee+Time+Golf+Shop!3m4!1s0x88517feb52de1a01:0x3761fc7ac062f793!8m2!3d36.2405222!4d-80.83271239999999",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting North Carolina,False,Tee Time Golf Shop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
