category,name,address,city,state_code,zip,phone,website,sources,verdict,reason,approved
indie,MEADOW CLUB INC,1001 BOLINAS RD,FAIRFAX,CA,94930-2221,,,ping,new,,yes
indie,ORANGE GOLF & SPORTS,9562 Garden Grove Boulevard,Garden Grove,CA,92844,,,ping,new,,yes
indie,K PRO GOLF INC,14806 BEACH BLVD,LA MIRADA,CA,90638,657-243-0233,,ping,new,,yes
indie,NO BOGEYS GOLF LLC,27601 FORBES RD,LAGUNA NIGUEL,CA,92677-1240,,,ping,new,,yes
indie,ON TARGET PERFORMANCE,40405 BRICKYARD DR,MADERA,CA,93636-9530,559-979-7397,,ping,new,,yes
indie,ON TARGET PERFORMANCE LLC,40405 BRICKYARD DR,MADERA,CA,93636-9530,5597792854,,ping,new,,yes
indie,SUNDAY SWING LLC,1480 MORAGA RD STE D,MORAGA,CA,94556-2005,925-257-2264,,ping,new,,yes
indie,NEWPORT BEACH GOLF SHOP,3100 IRVINE AVE,NEWPORT BEACH,CA,92660-3104,,,ping,new,,yes
indie,Montclair Golf Ent Inc,2477 Monterey Blvd,Oakland,CA,94611-3345,15104820422,,ping,new,,yes
indie,PETE CARLSONS GOLF AND TENNIS SHOP,73 741 HWY 111,PALM DESERT,CA,92260,,,ping,new,,yes
indie,IFIT GOLF,11511 FOLSOM BLVD,RANCHO CORDOVA,CA,95742-6300,,,ping,new,,yes
indie,STADIUM GOLF CENTER,2990 MURPHY CANYON RD,SAN DIEGO,CA,92123-2651,8582776667,,ping,new,,yes
indie,THE SANTALUZ CLUB INC,8170 CAMINITO SANTALUZ E,SAN DIEGO,CA,92127-2577,,,ping,new,,yes
indie,THE GOLF KLUB,3313 STATE ST,SANTA BARBARA,CA,93105-2623,,,ping,new,,yes
indie,BACK 9 GOLF SHOP,9303 THORNTON RD,STOCKTON,CA,95209-1849,209-490-4110,,ping,new,,yes
indie,Haggin Oaks Golf Super Shop,3645 Fulton Ave,Sacramento,CA,95821,+1916-808-2526,https://www.hagginoaks.com/super-shop/?utm_source=google_business_profile&utm_medium=organic&utm_campaign=smbgolf,openseo,new,,yes
indie,FAIRWAY GOLF INC,2431 Pacific Hwy,San Diego,CA,92101-1748,+1619-702-1702,https://fairwaygolfusa.com/,"openseo,ping",new,,yes
indie,FAIRWAY GOLF SHOP,5040 Convoy Street,San Diego,CA,92111-1628,858-268-1702,,ping,new,,yes
indie,Presidio Club Fitting,300 Finley Rd,San Francisco,CA,94129,+1415-561-4661,https://www.presidiogolf.com/,openseo,new,,yes
indie,STANFORD UNIVERSITY,51 Campus Drive,Stanford,CA,94305,6507240944,,ping,new,,yes
indie,VALLEY GOLF,26475 YNEZ RD,TEMECULA,CA,92591-4683,,,ping,new,,yes
indie,PLAZA GOLF SHOP,23715 CRENSHAW BLVD,TORRANCE,CA,90505-5206,,,ping,uncertain,name ~0.80 similar to 'Plaza Golf' same city,
indie,THE GOLF EXCHANGE INC,1860 W CARSON ST,TORRANCE,CA,90501-2849,,,ping,new,,yes
indie,DSG-BRADENTON,4108 14TH ST W,BRADENTON,FL,34205-6008,,,ping,new,,yes
indie,FORE SOME SPORTS LLC,8104 Cortez Road West,BRADENTON,FL,34210-2421,19417942345,,ping,new,,yes
indie,GOLF STUFF,29620 HWY 27,DUNDEE,FL,33838-4289,,,ping,new,,yes
indie,THE GOLF AND CASUAL SHOP,11900 S CLEVELAND AVE,FORT MYERS,FL,33907-2971,239-936-8753,,ping,new,,yes
indie,The Golf Doctor RX,8300 SE Fazio Dr,Hobe Sound,FL,33455,+1772-900-4653,http://thegolfdoctorrx.com/,openseo,new,,yes
indie,Club Masters LLC - Custom Golf Clubs Fitting,750 Northlake Blvd,Lake Park,FL,33403,+1561-622-9445,,openseo,new,,yes
indie,Custom Fit Golf,4754 S Congress Ave,Lake Worth Beach,FL,33461,+1561-629-8723,https://www.customfitgolf.com/,openseo,new,,yes
indie,MOON GOLF,6300 N WICKHAM RD,MELBOURNE,FL,32940-2037,,,ping,new,,yes
indie,Naples Golf Shop,,Naples,FL,,+1239-595-4955,http://www.naplesgolfshop.com/,openseo,new,,yes
indie,Orlando Golf Academy,8701 WORLD CENTER DR,ORLANDO,FL,32821-6358,4072692419,,ping,new,,yes
indie,MOON GOLF,7100 FAIRWAY DR,PALM BEACH GARDENS,FL,33418-3779,,,ping,new,,yes
indie,U S 1 GOLF CENTER INC,4775 SOUTH US HIGHWAY 1,ROCKLEDGE,FL,32955-5416,321-632-5461,,ping,new,,yes
indie,NXGEN GOLF,8250 BEE RIDGE RD,SARASOTA,FL,34241-6311,941.278.1170,,ping,new,,yes
indie,GOLF TRADER,8085 W MCNAB RD,TAMARAC,FL,33321-3254,,,ping,new,,yes
indie,GOLF CENTRAL,2690 W TORCH LAKE DR,THE VILLAGES,FL,32163-2003,,,ping,new,,yes
indie,THE VILLAGES Custom Club Shop,133 Moyer Loop,The Villages,FL,32163,3522592080,,ping,new,,yes
indie,VENICE GOLF CENTER INC,2371 E VENICE AVE,VENICE,FL,34292-2465,9414977910,,ping,new,,yes
indie,1 Stop Golf Shop,3321 Lithia Pinecrest Rd,Valrico,FL,33596,+1813-655-0355,https://1stopgolfshopfl.com/,openseo,new,,yes
indie,STROKE SAVERS AT STEEL CANYON GC,460 MORGAN FALLS RD,ATLANTA,GA,30350-5800,,,ping,new,,yes
indie,Five Iron Golf,675 W Peachtree St NE Ste 209,Atlanta,GA,30308,+1800-513-5153,https://fiveirongolf.com/locations/atlanta-midtown/?utm_source=local&utm_medium=organic&utm_campaign=ga&utm_content=atlanta,openseo,new,,yes
indie,MadMax Golf LLC,2026 Bloomingdale St,Augusta,GA,30906,,,openseo,new,,yes
indie,OAK MOUNTAIN CHAMPIONSHIP GC LLC,409 BIRKDALE BLVD,CARROLLTON,GA,30116-6069,770-834-7065 ext 12,,ping,new,,yes
indie,Golf Performance Lab @ HSHS,1225 Broadrick Drive,DALTON,GA,30720-2504,770-655-8757,,ping,new,,yes
indie,DSG-KENNESAW,667 ERNEST W BARRETT PKWY NW,KENNESAW,GA,30144-4977,,,ping,new,,yes
indie,GOLF FORE LESS INC,160 SHORTER AVE NW,ROME,GA,30165-2455,(706) 252-0664,,ping,new,,yes
indie,GOLF FORE LESS,160 Shorter Avenue Northwest,Rome,GA,30165-2455,706-802-0042,,ping,new,,yes
indie,Rwk golf,1501 Windy Hill Rd SE,Smyrna,GA,30080,+1470-345-8414,,openseo,new,,yes
indie,CURRAHEE CLUB,1 CURRAHEE CLUB DR,TOCCOA,GA,30577-9657,7068271000,,ping,new,,yes
indie,GOTHAM GOLFTRAIN ACADEMY,1 CURRAHEE CLUB DR,TOCCOA,GA,30577-9657,706-436-6096,,ping,new,,yes
indie,THE RANGE AT LEON SPRINGS,26254 I10 W STE 500,BOERNE,TX,78006,,,ping,new,,yes
indie,5U GOLF CENTER LLC,5945 College Street,Beaumont,TX,77707,4092320205,,ping,new,,yes
indie,Mac Wylie Golf Center,26254 Interstate 10 West Frontage Road,Boerne,TX,78006,+1210-698-2244,https://www.macwyliegolf.com/,openseo,new,,yes
indie,THE CADDIE GOLF SHOP LLC,1853 Briarcrest Drive,Bryan,TX,77802-3453,979-776-4653,,ping,new,,yes
indie,THE GOLF CENTER,2538 GOLDEN BEAR DR,CARROLLTON,TX,75006-2309,,,ping,new,,yes
indie,SHORT GAME LLC,2205 FM 471,CASTROVILLE,TX,78009,,,ping,new,,yes
indie,AXIS GOLF ACADEMY & FITTING CTR,12205 FRY RD,CYPRESS,TX,77433-3315,281-217-6704,,ping,new,,yes
indie,NORTHWOOD CLUB,6524 ALPHA RD,DALLAS,TX,75240-3541,,,ping,new,,yes
indie,SELLINGERS POWER GOLF LP,4950 Belt Line Road,Dallas,TX,75254,(972) 788-2525,,ping,new,,yes
indie,GOLF PERFORMANCE GROUP,4554 FM 2351 RD,FRIENDSWOOD,TX,77546-2820,7135869569,,ping,new,,yes
indie,THE GOLF RANCH,610 N AUSTIN AVE,GEORGETOWN,TX,78626-4210,512-863-4573,,ping,new,,yes
indie,GRANBURY GOLF ETC INC,2461 E US HIGHWAY 377,GRANBURY,TX,76049-5923,,,ping,new,,yes
indie,TOTAL GOLF PERFORMANCE  of Texas,18632 BANDERA RD,HELOTES,TX,78023-2800,2108634653,,ping,new,,yes
indie,MARTI GOLF CENTER,12782 BEECHNUT ST,HOUSTON,TX,77072-3819,281-568-5297,,ping,new,,yes
indie,DR GOLF LLC,20040 HIGHWAY 59 N,HUMBLE,TX,77338-2430,,,ping,new,,yes
indie,MEADOWBROOK FARMS LP,23230 MEADOWBROOK FARMS CLUB DR,KATY,TX,77494-6580,281-693-4653,,ping,new,,yes
indie,WOOD HOLLOW RANGE PRO SHOP,5200 MCCANN RD,LONGVIEW,TX,75605-2926,903-663-0036,,ping,new,,yes
indie,GOLF USA,6701 INDIANA AVE,LUBBOCK,TX,79413-6131,,,ping,new,,yes
indie,STRIPE SHOW CLUB FITTERS,5020 50TH ST STE 115,LUBBOCK,TX,79414-3429,8062528347,,ping,new,,yes
indie,KILLER'S GOLF LLC,400 W NOLANA AVE STE A3,MCALLEN,TX,78504-3040,9564764653,,ping,new,,yes
indie,THE COURSES AT WATTERS CREEK,7201 CHASE OAKS BLVD,PLANO,TX,75025-5902,972-517-3688,,ping,new,,yes
indie,MK GOLF TECHNOLOGIES,10412 GULFDALE ST,SAN ANTONIO,TX,78216-4129,,,ping,new,,yes
indie,SUMMIT GOLF SCHOOL LLC,18 Augusta Pines Drive,Spring,TX,77389-3590,281-516-1002,,ping,new,,yes
indie,Summit Golf School LLC,19393 Champion Forest Drive,Spring,TX,77379-8519,832-639-8111,,ping,new,,yes
indie,GARY PLAYER GOLF - THE REFINERY,8900 STERLING RIDGE DR,THE WOODLANDS,TX,77382-2748,,,ping,new,,yes
indie,DSG-WACO,6001 W WACE DR UNIT 316,WACO,TX,76710,,,ping,new,,yes
indie,"DSG - Store 1338 - Waco, TX",6001 West Waco Drive,Waco,TX,76710-6306,254-523-3510,,ping,new,,yes
